s,x,y,curvature,heading,velocity
21.69465878,-16.83800123,4.721317759,0.08974732,-2.121299311,14.78551099
22.44237607,-17.22914409,4.084067092,0.086695773,-2.057658085,15.04347034
23.18937294,-17.57863001,3.423867186,0.084053972,-1.995766962,15.27804544
23.93611031,-17.88650537,2.743551477,0.081967158,-1.935433789,15.47130375
24.68314451,-18.15290569,2.045632456,0.080581587,0,15.60374697
15.70306918,-18.18412717,1.000968095,0.114645547,-1.633398512,13.08184537
16.44975087,-18.23084055,0.255749061,0.11287887,-1.548164072,13.18381957
17.19853238,-18.21389538,-0.492840686,0.110257563,-1.465986471,13.33961631
17.94857248,-18.13542763,-1.238764928,0.107056818,-1.385939628,13.53755732
18.69857307,-17.99757327,-1.97598745,0.103514313,-1.307370584,13.7672501
19.44725428,-17.80262444,-2.698841871,0.099813943,-1.231768911,14.02011962
20.19510323,-17.55391229,-3.404122184,0.096092485,-1.159841472,14.28902281
20.94286668,-17.25519211,-4.089626696,0.092455731,-1.091352855,14.56733927
21.69071527,-16.91022043,-4.753156687,0.089003947,-1.0259579,14.8471272
22.43831641,-16.52275377,-5.392513438,0.085857204,-0.963117344,15.11675593
23.18519744,-16.09631196,-6.005684424,0.083156807,-0.90202045,15.36023947
23.93180482,-15.63339596,-6.591458563,0.081052533,-0.842439966,15.55834965
24.67869559,-15.13623264,-7.148840356,0.079691303,0,15.69066366
14.95826625,-14.75370161,-7.290043558,0.11656028,-0.617753134,12.97395381
15.70292948,-14.14666562,-7.72135624,0.116129943,-0.525729454,12.99796986
16.44884889,-13.50147658,-8.095691483,0.114295063,-0.438538707,13.10188749
17.19648131,-12.82459029,-8.413148847,0.111362395,-0.355503695,13.27328047
17.94543688,-12.12246595,-8.673832274,0.107784443,-0.275785656,13.49178608
18.6946517,-11.40156278,-8.877845709,0.103983437,-0.198572408,13.73615964
19.44283469,-10.66808219,-9.025439763,0.100253479,-0.123989991,13.98935235
20.19019033,-9.926463941,-9.117867134,0.096725114,-0.052137191,14.24221805
20.93725815,-9.180411259,-9.156799508,0.093381955,0.017258278,14.49491575
21.68415575,-8.433624887,-9.143909982,0.090136641,0.084547488,14.75354576
22.43064152,-7.68980557,-9.08087165,0.086947673,0.149921705,15.0216633
23.17646756,-6.952345627,-8.969474539,0.083889355,0.212709869,15.29302806
23.92232591,-6.223297123,-8.812016782,0.081163678,0.272720505,15.54769335
24.66886573,-5.504348157,-8.610934498,0.07907401,0,15.75178853
14.965305,-5.297792882,-8.384773858,0.114589917,0.477315858,13.08502039
15.71057853,-4.635817672,-8.042397661,0.11422308,0.565528221,13.10601519
16.45812525,-4.004659738,-7.641815875,0.112955717,0.650543382,13.17933419
17.20746721,-3.408367255,-7.188000228,0.110943907,0.733243219,13.29829049
17.95763369,-2.8509878,-6.685926643,0.108368855,0.814581703,13.45535795
18.70732661,-2.336568952,-6.140571041,0.10536891,0.895172664,13.64555475
19.45537034,-1.868754306,-5.556859751,0.10203794,0.973019164,13.86648966
20.20240825,-1.448316516,-4.939366663,0.098443041,1.047115951,14.11740212
20.94936566,-1.074785027,-4.292513051,0.094645271,1.117678135,14.39785338
21.69656133,-0.747684298,-3.620719574,0.090720105,1.185045721,14.70602623
22.44378261,-0.466538785,-2.928406894,0.0867832,1.249610383,15.03589098
23.19048686,-0.230810168,-2.219887838,0.083014441,1.311372009,15.37340481
23.93698782,-0.039314623,-1.498366424,0.07965599,1.370208644,15.69414122
24.68393627,0.109511318,-0.766394553,0.076991894,0,15.96335529
15.70282518,0.055379079,0.38974479,0.055519868,1.529780656,18.7984212
16.44816017,0.085940923,1.134452936,0.046332076,1.565910904,20.57803668
17.192864,0.089579102,1.879147881,0.036776988,1.592600406,23.09699699
17.93801835,0.073332985,2.624125104,0.027452378,1.609795856,26.73324044
18.68414067,0.044241941,3.369680084,0.018947584,1.618370977,32.17815352
19.43135104,0.008707078,4.116045018,0.011707607,1.622882584,40
20.17943857,-0.030240386,4.863118004,0.005922391,1.624834887,40
20.92810068,-0.070677322,5.610687276,0.001566649,1.624237067,40
21.67702359,-0.110681268,6.358541003,-0.001535465,1.621091135,40
22.42589691,-0.148329831,7.106467361,-0.003596954,1.615961761,40
23.17449345,-0.182129025,7.854300494,-0.004840032,1.610763539,40
23.92282011,-0.212029593,8.602029554,-0.00544998,1.605901312,40
24.67092781,-0.238286509,9.349676337,-0.005605069,0,40
0,-1.321905111,-5.164823,0.07471448,1.163471954,16.20481977
0.762403392,-1.019875934,-4.464796351,0.072444151,1.228809364,16.45677916
