s,x,y,curvature,heading,velocity,throttle
107.1206243766203,16.891921869940774,-4.474246258336512,-0.07372724888024086,-2.1002798877769577,15.026400648333532,1.0
107.27006338310363,16.81114792028848,-4.600953956216287,-0.25456322031552536,-2.138321562508108,14.943900648333532,0.0
107.42032738958697,16.729857165912122,-4.726348652721558,-0.05083868652282947,-2.1459607872293787,15.026400648333532,1.0
107.5697663960703,16.647319377603033,-4.851914512514209,-0.042452685493281024,-2.152304874372044,15.108900648333531,1.0
107.72003040255365,16.562389752610148,-4.976873892629064,-0.10271332714954563,-2.1677389904287683,15.026400648333532,0.0
107.87111940903698,16.475161247617333,-5.09922772199759,-0.14827011240598073,-2.19014097440336,14.943900648333532,0.0
108.02138341552032,16.387000429883262,-5.219891249524288,-0.07750536261158579,-2.2017872407133208,15.026400648333532,1.0
108.17082242200365,16.295597878021955,-5.33915920480845,-0.15324345818851542,-2.224687790855083,14.943900648333532,0.0
108.32108642848699,16.203399983013277,-5.45676687808998,-0.0730887831493902,-2.235670404240102,15.026400648333532,1.0
108.47052543497033,16.112505761230963,-5.5764226848484135,0.10196650030799016,-2.2204326317394933,14.943900648333532,0.0
108.62078944145367,16.01922209461825,-5.693171021890166,-0.16307104112601453,-2.244936339720497,14.861400648333532,0.0
108.770228447937,15.922076562817608,-5.80563821076852,-0.2562439517952012,-2.2832291812941357,14.778900648333533,0.0
108.91884245442034,15.82383097228486,-5.916043801107971,-0.09926433775627412,-2.2979812522290106,14.696400648333533,0.0
109.06663146090368,15.7227591034636,-6.022734459249215,-0.21094628463979453,-2.3291567940572766,14.613900648333534,0.0
109.21359546738701,15.620869770095418,-6.127496918946015,-0.08937812327357002,-2.342292161145522,14.696400648333533,1.0
109.35973447387035,15.515869895038913,-6.230324179143651,-0.16666255408206357,-2.3666480612170497,14.613900648333534,0.0
109.50669848035368,15.410306572085986,-6.331383538250429,-0.07716848810167797,-2.377989051402734,14.696400648333533,1.0
109.65283748683702,15.301919684024805,-6.430634239497556,-0.15175767469965618,-2.400166767209563,14.613900648333534,0.0
109.79980149332035,15.193077803164917,-6.5281537461965655,-0.07375611555253285,-2.411006261453811,14.696400648333533,1.0
109.94594049980368,15.081590233751214,-6.623908333908375,-0.1434170391604895,-2.4319650850695065,14.613900648333534,0.0
110.09290450628701,14.969734144789694,-6.71795526144016,-0.07149807027077973,-2.4424727279323273,14.696400648333533,1.0
110.23904351277035,14.855290191292578,-6.810156132963068,-0.1433437332874646,-2.4634208387005696,14.613900648333534,0.0
110.38600751925368,14.740555257433082,-6.900668586074191,-0.06971985716298688,-2.473667148240688,14.696400648333533,1.0
110.53214652573702,14.623372433203366,-6.989362469218304,-0.13708009889488804,-2.4936998977018243,14.613900648333534,0.0
110.67911053222035,14.505977767848735,-7.076397529752612,-0.06753895386029193,-2.503625692954826,14.696400648333533,1.0
110.82524953870369,14.388736118297729,-7.165013638966414,0.06337982371532765,-2.494363428485979,14.778900648333533,1.0
110.97221354518702,14.269230804587897,-7.251962304467652,-0.12409517961550762,-2.512600953267543,14.696400648333533,0.0
111.12000255167035,14.147784517921261,-7.334722310850682,-0.2085523702639713,-2.5434227008686,14.613900648333534,0.0
111.26696655815368,14.025948390426274,-7.415422789492148,-0.08946771969936643,-2.556571235406547,14.696400648333533,1.0
111.41310556463702,13.902327033364752,-7.494897183355214,-0.09349853161839658,-2.5702350179249103,14.613900648333534,0.0
111.56006957112035,13.775342737280784,-7.5672269681191375,-0.36467340739041415,-2.6238288829329353,14.531400648333534,0.0
111.70620857760369,13.648640818242418,-7.6383802125443525,-0.04156024624988188,-2.629902456029096,14.613900648333534,1.0
111.85152258408702,13.520245190076606,-7.708173993670201,-0.09487322469429886,-2.643688864417418,14.531400648333534,0.0
111.99766159057036,13.39204190563844,-7.77658509174285,-0.05287972301513537,-2.651416654601964,14.613900648333534,1.0
112.14297559705369,13.261978203042561,-7.843218735519754,-0.11509313113150837,-2.6681412986053954,14.531400648333534,0.0
112.28911460353703,13.132064800162976,-7.908323790872509,-0.0608366503079446,-2.6770319062391725,14.613900648333534,1.0
112.43442861002036,13.000271213812667,-7.971466960042738,-0.12226749273659006,-2.6947990854713986,14.531400648333534,0.0
112.5805676165037,12.868615948909808,-8.032973477612805,-0.06669086882318079,-2.7045452227827287,14.613900648333534,1.0
112.72588162298703,12.735015942505918,-8.092198873388744,-0.1360912745567457,-2.724321191135993,14.531400648333534,0.0
112.87202062947037,12.601577764948882,-8.149735064177637,-0.06963206253124528,-2.7344971515736947,14.613900648333534,1.0
113.0173346359537,12.466745632860086,-8.20609910743507,-0.0766769388592894,-2.7456393847642158,14.696400648333533,1.0
113.16347364243704,12.329930435216736,-8.259764933576527,-0.15153597908768687,-2.76778470219457,14.613900648333534,0.0
113.31043764892037,12.193302177261392,-8.311623668077324,-0.07515279748039051,-2.7788294584107187,14.696400648333533,1.0
113.45657665540371,12.054843357236662,-8.360894088808156,-0.14292757845006218,-2.7997167527244797,14.613900648333534,0.0
113.60354066188704,11.91655726548012,-8.408154707113862,-0.08546889033871914,-2.8122776032783428,14.696400648333533,1.0
113.74967966837038,11.776439807739202,-8.452488861417915,-0.15652689987686932,-2.835152288914265,14.613900648333534,0.0
113.8966436748537,11.636618298428377,-8.494992446560577,-0.07710729892690069,-2.8464842864936704,14.696400648333533,1.0
114.04278268133704,11.494974180083956,-8.53417615414505,-0.17259479508531209,-2.8717071183716327,14.613900648333534,0.0
114.18974668782037,11.353696010032643,-8.571553792953411,-0.07650712056804151,-2.8829509113348157,14.696400648333533,1.0
114.33588569430371,11.210845625201875,-8.606081850462276,-0.1470009001457478,-2.904433476834271,14.613900648333534,0.0
