step,x,y
168,5.6850131582194345,16.675588984185264
169,6.239643952409621,16.24852378759818
170,6.8149053382282245,15.849682543509685
171,7.388698737204522,15.448732253210217
172,7.968835491550177,15.057016353281085
173,8.557437082033553,14.678138843153551
174,9.155918907619466,14.315069284469057
175,9.751583365318314,13.947395714798438
176,10.348491961558002,13.58174543415426
177,10.942071896704238,13.210715973609966
178,11.545964452728969,12.856719108118309
179,12.13444947496517,12.47766056566918
180,12.715572014203415,12.087408602971625
181,13.284749190623458,11.679931803825333
182,13.835547532762304,11.247935060438186
183,14.353380092975886,10.776926101306147
184,14.846784850330703,10.28038632906264
185,15.308299110958602,9.754074076462453
186,15.70991077377858,9.180743393272575
187,16.021294957316936,8.55381445771277
188,16.25480998214048,7.89391239438696
189,16.386305577114932,7.206374098360975
190,16.43306489356019,6.507937582759469
191,16.3539681532675,5.8124207205087615
192,16.207661801726847,5.12788112961656
193,16.026495698326947,4.451731114472807
194,15.726766961721712,3.8191469821607247
195,15.343192755435778,3.2335952523604314
196,14.854593794865144,2.732325808119816
197,14.290847575198256,2.3173677381762436
198,13.69227820839631,1.9544425211875143
199,13.08533182626908,1.6057075369621465
200,12.443181942439905,1.327061656500625
201,11.794896351042519,1.0630052383121213
202,11.134062872317635,0.8321392308611122
203,10.456589943724174,0.6559846651439587
204,9.777101544824786,0.4877719552759234
205,9.088143570883556,0.36392967597360215
206,8.406396638178679,0.20511809028952163
207,7.714870343813141,0.09652995004820411
208,7.021199048962861,0.0026143778530879763
209,6.325483205364129,-0.07471262238424592
210,5.629070939763492,-0.14549366731146998
211,4.9301597274155995,-0.18452080215889224
212,4.230498728741078,-0.2063035231498847
213,3.5305575519859707,-0.1972288836156905
214,2.830989912112047,-0.1726297527117656
215,2.1319184707176753,-0.1365864478300556
216,1.4335106368232762,-0.08940067078936809
217,0.7349207835194411,-0.04499102250291452
218,0.03663684311040272,0.0039940626437548615
219,-0.6601740836020354,0.07073634619888401
220,-1.3572573597760487,0.13457133721873482
221,-2.052716318215555,0.21417559041061485
222,-2.7460792572700634,0.31034125343902846
223,-3.4329031239489103,0.4455188261362698
224,-4.1121112221748355,0.6148597819157928
225,-4.774428629524793,0.8414335048433013
226,-5.4195882143407985,1.1130381994272476
227,-6.04708637860931,1.4232736806985675
228,-6.64383798830994,1.7891801117977046
229,-7.230897299482835,2.1704429675353265
230,-7.7985330371043355,2.5800643407263437
231,-8.349473801765544,3.011879432906461
232,-8.884223971820514,3.4635897998742564
233,-9.400313357815211,3.936508128619946
234,-9.871278930060575,4.454380149257861
235,-10.3220385897998,4.989931948014786
236,-10.732705122456988,5.556812004953926
237,-11.018918085712354,6.195625075941505
238,-11.218204751971282,6.8666577313699895
239,-11.246766808331373,7.566074780730729
240,-11.151056160536395,8.259500675761096
241,-10.937823463494144,8.92623286855824
242,-10.57986940166287,9.527788260536811
243,-10.298805923254141,10.168883667714857
244,-10.0003893507109,10.802087860082173
245,-9.656508288821227,11.411797475615362
246,-9.285004707215064,12.005080788084028
247,-8.881697792134103,12.577220222354974
248,-8.492682900821666,13.159171607212139
249,-8.0823805707117,13.726315326128546
